strategy_name,total_patients_processed,mean_wait_time_minutes,max_wait_time_minutes,nurse_utilization_percent,machine_utilization_percent,avg_session_time_minutes,sessions_truncated_count,failed_patients_count
FIFO,18,5.166666666666667,22.0,0.25,0.6619444444444444,240.0,0,0
FIXED,18,46.94444444444444,127.0,0.25,0.7058333333333333,231.0,8,0
FIFO,16,6.3125,16.0,0.2962962962962963,0.6213450292397661,239.6875,1,0
FIXED,16,64.13333333333334,141.0,0.2777777777777778,0.6336257309941521,219.6,9,1
FIFO,17,2.588235294117647,7.0,0.2361111111111111,0.62,240.0,0,0
FIXED,17,38.529411764705884,118.0,0.2361111111111111,0.6593055555555556,232.0,8,0
FIFO,17,3.764705882352941,12.0,0.2361111111111111,0.6209722222222223,239.23529411764707,2,0
FIXED,17,39.05882352941177,84.0,0.2361111111111111,0.6597222222222222,228.35294117647058,8,0
FIFO,18,3.6666666666666665,15.0,0.25,0.6591666666666667,240.0,0,0
FIXED,18,54.05555555555556,117.0,0.25,0.7018055555555556,225.88888888888889,10,0
FIFO,16,1.75,9.0,0.2222222222222222,0.5816666666666667,240.0,0,0
FIXED,16,52.125,95.0,0.2222222222222222,0.63875,226.1875,9,0
FIFO,16,41.42857142857143,78.0,0.3888888888888889,0.5636111111111111,228.42857142857142,6,2
FIXED,16,41.333333333333336,96.0,0.3333333333333333,0.4579166666666667,226.0,6,4
FIFO,18,11.61111111111111,20.0,0.25,0.6594444444444445,240.0,0,0
FIXED,18,55.666666666666664,132.0,0.25,0.7054166666666667,229.11111111111111,8,0
FIFO,18,2.0588235294117645,9.0,0.2361111111111111,0.7263071895424836,239.64705882352942,2,1
FIXED,18,60.75,146.0,0.2222222222222222,0.7529411764705882,222.8125,11,2
FIFO,18,29.875,62.0,0.4444444444444444,0.6126388888888888,227.4375,6,2
FIXED,18,43.666666666666664,126.0,0.25,0.3501388888888889,221.66666666666666,6,9
FIFO,16,29.75,67.0,0.4444444444444444,0.6463450292397661,226.6875,6,0
FIXED,16,54.0,108.0,0.2777777777777778,0.4137426900584795,221.4,6,6
FIFO,18,26.333333333333332,67.0,0.4166666666666667,0.57125,228.6,6,3
FIXED,18,42.90909090909091,134.0,0.3055555555555556,0.42944444444444446,223.36363636363637,6,7
FIFO,18,38.86666666666667,78.0,0.4166666666666667,0.5977777777777777,229.0,6,3
FIXED,18,48.18181818181818,99.0,0.3055555555555556,0.4401388888888889,227.72727272727272,6,7
FIFO,16,12.8125,32.0,0.2962962962962963,0.5981944444444445,236.5625,4,0
FIXED,16,55.266666666666666,156.0,0.2777777777777778,0.5979166666666667,219.2,9,1
FIFO,16,5.5,21.0,0.2962962962962963,0.5873611111111111,238.8125,2,0
FIXED,16,42.625,101.0,0.2962962962962963,0.6202777777777778,228.125,8,0
FIFO,18,45.5,71.0,0.4444444444444444,0.6429166666666667,228.9375,6,2
FIXED,18,62.0,148.0,0.3055555555555556,0.44569444444444445,223.9090909090909,6,7
FIFO,16,2.4375,9.0,0.2222222222222222,0.5831944444444445,240.0,0,0
FIXED,16,41.0,114.0,0.2222222222222222,0.62125,233.5,7,0
FIFO,17,28.8125,59.0,0.4444444444444444,0.62,230.625,6,1
FIXED,17,62.4,128.0,0.2777777777777778,0.3952777777777778,221.7,6,7
FIFO,18,25.833333333333332,35.0,0.3333333333333333,0.6869444444444445,237.88888888888889,3,0
FIXED,18,75.35714285714286,134.0,0.25925925925925924,0.5788888888888889,220.71428571428572,9,4
FIFO,18,34.6875,71.0,0.4444444444444444,0.6202777777777778,225.9375,6,2
FIXED,18,48.416666666666664,104.0,0.3333333333333333,0.46958333333333335,222.5,6,6
FIFO,18,29.125,77.0,0.4444444444444444,0.6204166666666666,230.25,6,2
FIXED,18,60.3,141.0,0.2777777777777778,0.4123611111111111,225.0,6,8
FIFO,16,3.0625,9.0,0.2222222222222222,0.58375,240.0,0,0
FIXED,16,58.9375,119.0,0.2222222222222222,0.6527777777777778,230.25,8,0
FIFO,17,40.1875,73.0,0.4444444444444444,0.6419444444444444,229.3125,6,1
FIXED,17,63.72727272727273,127.0,0.3055555555555556,0.44555555555555554,221.1818181818182,6,6
FIFO,16,31.666666666666668,76.0,0.4166666666666667,0.5808333333333333,227.4,6,1
FIXED,16,52.90909090909091,129.0,0.3055555555555556,0.4338888888888889,219.54545454545453,6,5
FIFO,16,41.785714285714285,62.0,0.3888888888888889,0.5423611111111111,226.07142857142858,6,2
FIXED,16,55.54545454545455,113.0,0.3055555555555556,0.4245833333333333,222.54545454545453,6,5
FIFO,16,29.0,71.0,0.4166666666666667,0.5775,228.2,6,1
FIXED,16,63.5,135.0,0.2222222222222222,0.32430555555555557,217.125,6,8
FIFO,17,10.529411764705882,25.0,0.3148148148148148,0.6329166666666667,237.52941176470588,3,0
FIXED,17,51.375,118.0,0.2962962962962963,0.625,222.1875,9,1
FIFO,16,1.8125,11.0,0.2222222222222222,0.5816666666666667,239.9375,1,0
FIXED,16,36.625,88.0,0.2222222222222222,0.6251388888888889,231.1875,7,0
FIFO,16,7.125,18.0,0.2962962962962963,0.5909722222222222,238.875,2,0
FIXED,16,63.30769230769231,120.0,0.24074074074074073,0.5243055555555556,219.46153846153845,9,3
FIFO,16,25.1875,61.0,0.4444444444444444,0.6108333333333333,229.6875,6,0
FIXED,16,63.1,111.0,0.2777777777777778,0.4025,222.3,6,6
FIFO,17,7.411764705882353,26.0,0.2361111111111111,0.6297222222222222,240.0,0,0
FIXED,17,38.35294117647059,104.0,0.2361111111111111,0.6623611111111111,234.52941176470588,6,0
FIFO,17,24.176470588235293,40.0,0.3148148148148148,0.6573611111111111,237.35294117647058,4,0
FIXED,17,65.4,116.0,0.2777777777777778,0.6161111111111112,222.8,9,2
FIFO,16,30.8125,53.0,0.4444444444444444,0.6498538011695907,228.375,6,0
FIXED,16,47.8,141.0,0.2777777777777778,0.3966374269005848,222.3,6,6
FIFO,17,9.176470588235293,27.0,0.2361111111111111,0.6297222222222222,240.0,0,0
FIXED,17,66.11764705882354,146.0,0.2361111111111111,0.6963888888888888,225.7058823529412,10,0
FIFO,17,9.294117647058824,21.0,0.3148148148148148,0.6288888888888889,238.11764705882354,4,0
FIXED,17,53.75,147.0,0.2962962962962963,0.6263888888888889,222.5625,9,1
FIFO,17,12.529411764705882,33.0,0.3148148148148148,0.6313888888888889,239.11764705882354,3,0
FIXED,17,57.125,141.0,0.2962962962962963,0.6395833333333333,223.875,9,1
FIFO,16,7.875,30.0,0.2222222222222222,0.5811111111111111,240.0,0,0
FIXED,16,51.5,111.0,0.2222222222222222,0.6258333333333334,230.3125,9,0
FIFO,16,14.625,33.0,0.2962962962962963,0.6,235.375,5,0
FIXED,16,51.125,107.0,0.2962962962962963,0.6306944444444444,219.375,9,0
FIFO,17,8.941176470588236,24.0,0.3148148148148148,0.6298611111111111,237.8235294117647,3,0
FIXED,17,54.733333333333334,141.0,0.2777777777777778,0.5877777777777777,220.0,9,2
FIFO,17,23.125,66.0,0.4444444444444444,0.6061111111111112,229.6875,6,1
FIXED,17,55.0,159.0,0.2777777777777778,0.3888888888888889,220.8,6,7
FIFO,16,9.5625,30.0,0.2962962962962963,0.6285087719298246,239.4375,1,0
FIXED,16,72.92307692307692,120.0,0.24074074074074073,0.5706140350877194,216.46153846153845,9,3
FIFO,18,32.53333333333333,75.0,0.4166666666666667,0.5794444444444444,225.6,6,3
FIXED,18,62.0,117.0,0.25,0.3684722222222222,217.33333333333334,6,9
FIFO,18,6.333333333333333,19.0,0.25,0.6643055555555556,240.0,0,0
FIXED,18,57.0,142.0,0.25,0.7134722222222222,221.5,12,0
FIFO,18,1.8333333333333333,9.0,0.25,0.6541666666666667,240.0,0,0
FIXED,18,38.05555555555556,117.0,0.25,0.6994444444444444,231.05555555555554,7,0
FIFO,17,30.5,67.0,0.4444444444444444,0.6172222222222222,227.8125,6,1
FIXED,17,55.27272727272727,132.0,0.3055555555555556,0.4413888888888889,222.8181818181818,6,6
FIFO,17,8.0,32.0,0.3148148148148148,0.6198611111111111,234.94117647058823,5,0
FIXED,17,43.76470588235294,120.0,0.3148148148148148,0.6473611111111112,219.7058823529412,9,0
FIFO,17,8.0,28.0,0.3148148148148148,0.6238888888888889,236.23529411764707,5,0
FIXED,17,46.92307692307692,115.0,0.24074074074074073,0.5084722222222222,220.84615384615384,9,4
FIFO,16,19.3125,54.0,0.4444444444444444,0.6002777777777778,230.8125,5,0
FIXED,16,54.888888888888886,108.0,0.25,0.3423611111111111,219.66666666666666,6,7
FIFO,18,1.1111111111111112,9.0,0.25,0.6516666666666666,239.55555555555554,1,0
FIXED,18,50.55555555555556,119.0,0.25,0.7044444444444444,223.94444444444446,10,0
FIFO,18,27.0,57.0,0.3888888888888889,0.5637426900584795,228.42857142857142,6,4
FIXED,18,53.666666666666664,111.0,0.25,0.3646198830409357,218.0,6,9
FIFO,16,33.375,57.0,0.4444444444444444,0.654093567251462,229.125,6,0
FIXED,16,76.55555555555556,143.0,0.25,0.3871345029239766,219.0,6,7
FIFO,16,1.125,7.0,0.2222222222222222,0.5784722222222223,240.0,0,0
FIXED,16,66.1875,145.0,0.2222222222222222,0.6422222222222222,215.25,11,0
FIFO,18,29.8125,62.0,0.4444444444444444,0.6183333333333333,229.6875,6,2
FIXED,18,63.44444444444444,142.0,0.25,0.3556944444444444,222.0,6,9
FIFO,16,29.3125,60.0,0.4444444444444444,0.6159722222222223,228.0,6,0
FIXED,16,45.2,126.0,0.2777777777777778,0.3859722222222222,219.3,6,6
FIFO,18,9.055555555555555,26.0,0.3333333333333333,0.6634722222222222,237.66666666666666,3,0
FIXED,18,57.5,152.0,0.2962962962962963,0.63125,220.6875,9,2
FIFO,18,48.9375,91.0,0.4444444444444444,0.6473611111111112,228.5625,6,2
FIXED,18,66.53846153846153,133.0,0.3611111111111111,0.5177777777777778,223.3846153846154,6,5
FIFO,18,45.1875,85.0,0.4444444444444444,0.6213888888888889,227.8125,6,2
FIXED,18,78.5,121.0,0.2777777777777778,0.3972222222222222,219.9,6,8
FIFO,18,1.5555555555555556,9.0,0.25,0.6538888888888889,240.0,0,0
FIXED,18,61.22222222222222,141.0,0.25,0.7270833333333333,219.83333333333334,12,0
FIFO,17,40.25,67.0,0.4444444444444444,0.6251388888888889,230.8125,6,1
FIXED,17,58.75,135.0,0.2222222222222222,0.3308333333333333,223.125,6,9
FIFO,18,3.3333333333333335,18.0,0.25,0.6583333333333333,240.0,0,0
FIXED,18,43.5,101.0,0.25,0.7095833333333333,230.33333333333334,7,0
FIFO,18,16.833333333333332,33.0,0.3333333333333333,0.7204678362573099,237.55555555555554,3,0
FIXED,18,65.85714285714286,112.0,0.25925925925925924,0.599561403508772,222.64285714285714,9,4
FIFO,17,31.875,60.0,0.4444444444444444,0.6263888888888889,230.0625,6,1
FIXED,17,47.84615384615385,120.0,0.3611111111111111,0.5079166666666667,227.07692307692307,6,4
FIFO,18,3.1666666666666665,8.0,0.25,0.6561111111111111,240.0,0,0
FIXED,18,54.333333333333336,111.0,0.25,0.7119444444444445,225.72222222222223,10,0
FIFO,16,7.6875,21.0,0.2962962962962963,0.6210526315789474,237.8125,3,0
FIXED,16,44.46666666666667,131.0,0.2777777777777778,0.6071637426900585,223.13333333333333,8,1
FIFO,16,34.25,65.0,0.4444444444444444,0.6179166666666667,228.5625,6,0
FIXED,16,55.72727272727273,137.0,0.3055555555555556,0.43166666666666664,226.9090909090909,6,5
FIFO,16,12.75,29.0,0.2962962962962963,0.5990277777777778,239.1875,2,0
FIXED,16,51.25,127.0,0.2962962962962963,0.62625,227.375,8,0
FIFO,17,8.882352941176471,38.0,0.3148148148148148,0.6270833333333333,236.7058823529412,4,0
FIXED,17,47.13333333333333,104.0,0.2777777777777778,0.5908333333333333,225.6,9,2
FIFO,17,9.647058823529411,21.0,0.2361111111111111,0.6205555555555555,240.0,0,0
FIXED,17,62.64705882352941,115.0,0.2361111111111111,0.6681944444444444,226.64705882352942,10,0
FIFO,18,13.0,29.0,0.3333333333333333,0.6715277777777777,237.38888888888889,4,0
FIXED,18,52.0,122.0,0.2962962962962963,0.6286111111111111,224.4375,9,2
FIFO,17,22.764705882352942,40.0,0.3148148148148148,0.6837719298245614,238.35294117647058,2,0
FIXED,17,65.6,107.0,0.2777777777777778,0.6387426900584795,222.2,9,2
FIFO,18,2.611111111111111,8.0,0.25,0.6558333333333334,240.0,0,0
FIXED,18,38.0,105.0,0.25,0.7013888888888888,233.44444444444446,7,0
FIFO,18,30.5,67.0,0.4444444444444444,0.6218055555555555,229.5,6,2
FIXED,18,60.0,125.0,0.2222222222222222,0.31680555555555556,216.0,6,10
FIFO,17,25.133333333333333,67.0,0.4166666666666667,0.5706944444444444,228.8,6,2
FIXED,17,47.888888888888886,116.0,0.25,0.3565277777777778,221.0,6,8
FIFO,18,14.5,28.0,0.3333333333333333,0.6727777777777778,238.05555555555554,3,0
FIXED,18,65.5,141.0,0.2962962962962963,0.6429166666666667,220.875,9,2
FIFO,18,42.06666666666667,79.0,0.4166666666666667,0.6034722222222222,227.6,6,3
FIXED,18,67.0,139.0,0.3055555555555556,0.45361111111111113,219.54545454545453,6,7
FIFO,16,4.1875,16.0,0.2222222222222222,0.5870833333333333,240.0,0,0
FIXED,16,42.9375,88.0,0.2222222222222222,0.6323611111111112,230.75,8,0
FIFO,17,39.625,66.0,0.4444444444444444,0.6638888888888889,230.4375,6,1
FIXED,17,68.58333333333333,145.0,0.3333333333333333,0.5093567251461988,224.0,6,5
FIFO,16,21.5625,54.0,0.4444444444444444,0.6027777777777777,229.6875,6,0
FIXED,16,61.5,116.0,0.2222222222222222,0.3190277777777778,220.125,6,8
FIFO,17,42.75,63.0,0.4444444444444444,0.6344444444444445,230.0625,6,1
FIXED,17,56.45454545454545,140.0,0.3055555555555556,0.4255555555555556,223.63636363636363,6,6
FIFO,18,17.0,39.0,0.3333333333333333,0.6823611111111111,235.94444444444446,5,0
FIXED,18,41.6875,98.0,0.2962962962962963,0.6323611111111112,225.75,9,2
FIFO,16,12.0625,35.0,0.2962962962962963,0.5933333333333334,234.9375,4,0
FIXED,16,51.84615384615385,114.0,0.24074074074074073,0.5105555555555555,217.3846153846154,9,3
FIFO,16,3.4375,14.0,0.2962962962962963,0.6478395061728395,239.0,2,0
FIXED,16,41.5,135.0,0.25925925925925924,0.6033950617283951,227.5,7,2
FIFO,17,1.1764705882352942,5.0,0.2361111111111111,0.6165277777777778,239.94117647058823,1,0
FIXED,17,47.64705882352941,132.0,0.2361111111111111,0.6668055555555555,224.35294117647058,10,0
FIFO,17,35.75,68.0,0.4444444444444444,0.6258333333333334,228.5625,6,1
FIXED,17,54.4,140.0,0.2777777777777778,0.3852777777777778,223.5,6,7
FIFO,16,8.0625,19.0,0.2962962962962963,0.5922222222222222,238.9375,2,0
FIXED,16,56.6875,156.0,0.2962962962962963,0.6326388888888889,220.5,9,0
FIFO,18,36.5625,70.0,0.4444444444444444,0.6315277777777778,227.625,6,2
FIXED,18,57.0,97.0,0.25,0.3651388888888889,219.66666666666666,6,9
FIFO,16,1.0,9.0,0.2222222222222222,0.6105263157894737,240.0,0,0
FIXED,16,34.86666666666667,101.0,0.20833333333333334,0.6051169590643275,233.86666666666667,7,1
FIFO,18,37.875,59.0,0.4444444444444444,0.652046783625731,230.4375,6,2
FIXED,18,55.22222222222222,145.0,0.25,0.3599415204678363,217.66666666666666,6,9
FIFO,18,12.444444444444445,28.0,0.3333333333333333,0.6706944444444445,236.33333333333334,5,0
FIXED,18,50.0625,96.0,0.2962962962962963,0.6288888888888889,221.8125,9,2
FIFO,16,2.1875,11.0,0.2222222222222222,0.5818055555555556,240.0,0,0
FIXED,16,45.0625,107.0,0.2222222222222222,0.6315277777777778,234.125,6,0
FIFO,17,2.8823529411764706,11.0,0.2361111111111111,0.6524853801169591,240.0,0,0
FIXED,17,54.125,115.0,0.2222222222222222,0.654093567251462,225.6875,11,1
FIFO,17,34.0625,67.0,0.4444444444444444,0.6276388888888889,228.375,6,1
FIXED,17,62.3,124.0,0.2777777777777778,0.40541666666666665,220.2,6,7
FIFO,17,12.117647058823529,30.0,0.3148148148148148,0.6397222222222222,238.8235294117647,2,0
FIXED,17,57.2,130.0,0.2777777777777778,0.6075,223.4,9,2
FIFO,18,25.0,48.0,0.3333333333333333,0.6908333333333333,234.33333333333334,6,0
FIXED,18,56.0,124.0,0.2962962962962963,0.6361111111111111,221.8125,9,2
FIFO,17,36.5,62.0,0.4444444444444444,0.6388888888888888,231.5625,6,1
FIXED,17,71.33333333333333,154.0,0.3333333333333333,0.4979166666666667,221.75,6,5
FIFO,18,1.5,10.0,0.25,0.6534722222222222,240.0,0,0
FIXED,18,37.22222222222222,112.0,0.25,0.7063888888888888,232.33333333333334,8,0
FIFO,18,32.875,64.0,0.4444444444444444,0.6258333333333334,229.125,6,2
FIXED,18,53.36363636363637,103.0,0.3055555555555556,0.43583333333333335,223.9090909090909,6,7
FIFO,16,16.0625,38.0,0.2962962962962963,0.6109722222222222,239.0,1,0
FIXED,16,63.666666666666664,131.0,0.2777777777777778,0.6080555555555556,222.6,9,1
FIFO,17,14.705882352941176,32.0,0.3148148148148148,0.6409722222222223,236.76470588235293,3,0
FIXED,17,53.214285714285715,111.0,0.25925925925925924,0.5488888888888889,219.21428571428572,9,3
FIFO,16,33.1875,65.0,0.4444444444444444,0.6194444444444445,228.1875,6,0
FIXED,16,59.666666666666664,135.0,0.25,0.35,221.66666666666666,6,7
FIFO,18,35.357142857142854,63.0,0.3888888888888889,0.5509722222222222,228.0,6,4
FIXED,18,51.7,129.0,0.2777777777777778,0.39708333333333334,220.2,6,8
FIFO,18,4.111111111111111,15.0,0.25,0.6547222222222222,238.88888888888889,3,0
FIXED,18,55.55555555555556,139.0,0.25,0.7105555555555556,219.0,12,0
FIFO,17,13.117647058823529,31.0,0.3148148148148148,0.635,238.0,3,0
FIXED,17,53.4375,143.0,0.2962962962962963,0.6206944444444444,223.3125,9,1
FIFO,17,25.1875,58.0,0.4444444444444444,0.6038888888888889,228.0,6,1
FIXED,17,51.833333333333336,115.0,0.3333333333333333,0.46958333333333335,221.0,6,5
FIFO,16,29.3125,52.0,0.4444444444444444,0.6176388888888888,230.0625,6,0
FIXED,16,66.875,128.0,0.2222222222222222,0.31180555555555556,218.25,6,8
FIFO,17,7.823529411764706,23.0,0.3148148148148148,0.6231944444444445,237.0,4,0
FIXED,17,45.285714285714285,130.0,0.25925925925925924,0.53875,222.21428571428572,9,3
FIFO,16,5.5625,15.0,0.2962962962962963,0.6192982456140351,239.1875,2,0
FIXED,16,45.666666666666664,142.0,0.2777777777777778,0.6217836257309941,227.0,7,1
FIFO,18,13.11111111111111,25.0,0.3333333333333333,0.6790277777777778,238.5,3,0
FIXED,18,47.23529411764706,103.0,0.3148148148148148,0.6697222222222222,227.2941176470588,9,1
FIFO,16,0.3125,3.0,0.2222222222222222,0.5783333333333334,240.0,0,0
FIXED,16,52.875,135.0,0.2222222222222222,0.6476388888888889,226.625,9,0
FIFO,18,16.833333333333332,42.0,0.3333333333333333,0.6768055555555555,233.88888888888889,6,0
FIXED,18,52.357142857142854,154.0,0.25925925925925924,0.5541666666666667,221.35714285714286,9,4
FIFO,18,49.2,85.0,0.4166666666666667,0.6428362573099415,230.2,6,3
FIXED,18,69.66666666666667,118.0,0.25,0.38391812865497077,224.66666666666666,6,9
FIFO,18,14.0,23.0,0.25,0.6538888888888889,240.0,0,0
FIXED,18,56.666666666666664,120.0,0.25,0.7102777777777778,232.61111111111111,6,0
FIFO,18,8.222222222222221,17.0,0.3333333333333333,0.6672222222222223,238.72222222222223,3,0
FIXED,18,57.93333333333333,146.0,0.2777777777777778,0.59375,220.0,9,3
FIFO,17,40.0,89.0,0.4444444444444444,0.64125,228.5625,6,1
FIXED,17,56.7,93.0,0.2777777777777778,0.41541666666666666,226.8,6,7
FIFO,16,8.0625,21.0,0.2222222222222222,0.5820833333333333,240.0,0,0
FIXED,16,58.0,115.0,0.2222222222222222,0.6497222222222222,232.6875,7,0
FIFO,18,4.722222222222222,12.0,0.25,0.6618055555555555,240.0,0,0
FIXED,18,45.611111111111114,136.0,0.25,0.7065277777777778,228.88888888888889,10,0
FIFO,18,20.0,38.0,0.3333333333333333,0.7134502923976608,237.61111111111111,4,0
FIXED,18,61.266666666666666,120.0,0.2777777777777778,0.6247076023391813,223.6,9,3
FIFO,17,12.529411764705882,27.0,0.3148148148148148,0.6320833333333333,239.05882352941177,2,0
FIXED,17,57.5,144.0,0.2962962962962963,0.6398611111111111,223.875,9,1
FIFO,17,10.705882352941176,21.0,0.3148148148148148,0.6316666666666667,239.0,2,0
FIXED,17,47.529411764705884,144.0,0.3148148148148148,0.6691666666666667,228.11764705882354,8,0
FIFO,17,33.0625,62.0,0.4444444444444444,0.6229166666666667,227.4375,6,1
FIXED,17,61.111111111111114,106.0,0.25,0.35986111111111113,219.66666666666666,6,8
FIFO,17,0.8235294117647058,4.0,0.2361111111111111,0.6156944444444444,240.0,0,0
FIXED,17,56.64705882352941,121.0,0.2361111111111111,0.6758333333333333,226.05882352941177,9,0
FIFO,18,9.777777777777779,24.0,0.3333333333333333,0.6663888888888889,237.11111111111111,4,0
FIXED,18,54.285714285714285,123.0,0.25925925925925924,0.5468055555555555,221.14285714285714,9,4
FIFO,16,15.0625,26.0,0.2222222222222222,0.5852777777777778,240.0,0,0
FIXED,16,44.3125,98.0,0.2222222222222222,0.6293055555555556,235.5,6,0
FIFO,16,34.25,60.0,0.4444444444444444,0.6275,229.125,6,0
FIXED,16,66.55555555555556,146.0,0.25,0.3616666666666667,217.0,6,7
FIFO,18,12.444444444444445,30.0,0.3333333333333333,0.6723611111111111,239.05555555555554,3,0
FIXED,18,63.06666666666667,141.0,0.2777777777777778,0.5955555555555555,220.8,9,3
FIFO,18,39.0625,74.0,0.4444444444444444,0.6427777777777778,231.0,6,2
FIXED,18,59.27272727272727,107.0,0.3055555555555556,0.44277777777777777,226.9090909090909,6,7
FIFO,16,11.5625,30.0,0.2222222222222222,0.5819444444444445,240.0,0,0
FIXED,16,49.6875,100.0,0.2222222222222222,0.6086111111111111,232.625,6,0
FIFO,18,4.5,13.0,0.25,0.655,240.0,0,0
FIXED,18,57.388888888888886,143.0,0.25,0.7058333333333333,221.33333333333334,11,0
FIFO,18,18.27777777777778,37.0,0.3333333333333333,0.6819444444444445,236.22222222222223,4,0
FIXED,18,56.8,136.0,0.2777777777777778,0.5940277777777778,220.2,9,3
FIFO,17,3.0,13.0,0.2361111111111111,0.6209722222222223,240.0,0,0
FIXED,17,56.05882352941177,114.0,0.2361111111111111,0.6940277777777778,222.58823529411765,10,0
FIFO,16,5.125,17.0,0.2222222222222222,0.5884722222222222,240.0,0,0
FIXED,16,32.125,97.0,0.2222222222222222,0.6238888888888889,238.3125,3,0
FIFO,16,37.375,65.0,0.4444444444444444,0.6377777777777778,230.4375,6,0
FIXED,16,61.92857142857143,142.0,0.3888888888888889,0.5655555555555556,224.57142857142858,6,2
FIFO,17,38.64705882352941,71.0,0.4722222222222222,0.7029239766081872,227.8235294117647,6,0
FIXED,17,64.33333333333333,137.0,0.25,0.3969298245614035,224.0,6,8
FIFO,16,24.125,57.0,0.4444444444444444,0.6058333333333333,229.125,6,0
FIXED,16,61.22222222222222,143.0,0.25,0.35694444444444445,217.33333333333334,6,7
FIFO,17,39.125,70.0,0.4444444444444444,0.6398611111111111,229.5,6,1
FIXED,17,61.36363636363637,127.0,0.3055555555555556,0.43166666666666664,222.8181818181818,6,6
FIFO,16,31.0,60.0,0.4166666666666667,0.6089181286549707,228.8,6,1
FIXED,16,59.22222222222222,136.0,0.25,0.3760233918128655,220.0,6,7
